file,line,how,label,url,domain,label_domain_hint,context
/workspace/nvc-app/needs/community/index.html,1180,html_anchor,public health analysis showing mutual aid and strong community ties improve resilience and wellbeing,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8577769/,www.ncbi.nlm.nih.gov,,public health analysis showing mutual aid and strong community ties improve resilience and wellbeing
/workspace/nvc-app/needs/connection/index.html,1180,html_anchor,Holt-Lunstad et al. (2010) meta-analysis linking strong social connection to survival,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1000316,journals.plos.org,,Holt-Lunstad et al. (2010) meta-analysis linking strong social connection to survival
/workspace/nvc-app/needs/consideration/index.html,1180,html_anchor,Journal of Applied Psychology study linking supervisor respect with employee outcomes,https://pubmed.ncbi.nlm.nih.gov/27856728/,pubmed.ncbi.nlm.nih.gov,,Journal of Applied Psychology study linking supervisor respect with employee outcomes
/workspace/nvc-app/needs/consideration/index.html,1180,html_anchor,Academy of Management Journal research on respect and constructive voice behavior,https://journals.sagepub.com/doi/10.1177/0149206310385943,journals.sagepub.com,,Academy of Management Journal research on respect and constructive voice behavior
/workspace/nvc-app/needs/consideration/index.html,1180,html_anchor,Literature review connecting interpersonal respect with well-being,https://www.scirp.org/reference/referencespapers?referenceid=3495223,www.scirp.org,,Literature review connecting interpersonal respect with well-being
/workspace/nvc-app/needs/consideration/index.html,1180,html_anchor,Peer-reviewed analysis of respectful care improving patient experiences,https://pmc.ncbi.nlm.nih.gov/articles/PMC6298854/,pmc.ncbi.nlm.nih.gov,,Peer-reviewed analysis of respectful care improving patient experiences
/workspace/nvc-app/needs/consistency/index.html,1180,html_anchor,"evidence that structured routines reduce cognitive load and errors, enabling more creative work",https://www.frontiersin.org/articles/10.3389/fpsyg.2018.00928/full,www.frontiersin.org,,"evidence that structured routines reduce cognitive load and errors, enabling more creative work"
/workspace/nvc-app/needs/consistency/index.html,1180,html_anchor,research on how environmental consistency and predictable structure benefit learning and innovation,https://psycnet.apa.org/record/2002-15408-004,psycnet.apa.org,,research on how environmental consistency and predictable structure benefit learning and innovation
/workspace/nvc-app/needs/contribution/index.html,1180,html_anchor,APA press release on how prosocial behavior and contributing to others increases sense of purpose and even health,https://www.apa.org/news/press/releases/2020/09/doing-good-boosts-health,www.apa.org,,APA press release on how prosocial behavior and contributing to others increases sense of purpose and even health
/workspace/nvc-app/needs/contribution/index.html,1180,html_anchor,longitudinal study showing that regular volunteering increases life satisfaction and sense of purpose,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5504667/,www.ncbi.nlm.nih.gov,,longitudinal study showing that regular volunteering increases life satisfaction and sense of purpose
/workspace/nvc-app/needs/control/index.html,1180,html_anchor,research on locus of control: having control or influence correlates with reduced stress and better task outcomes,https://onlinelibrary.wiley.com/doi/full/10.1002/ajhb.24147,onlinelibrary.wiley.com,,research on locus of control: having control or influence correlates with reduced stress and better task outcomes
/workspace/nvc-app/needs/control/index.html,1180,html_anchor,CDC commentary on how controlling one’s environment reduces perceived threats and fosters safety – related to public health contexts,https://www.cdc.gov/violenceprevention/about/social-ecologicalmodel.html,www.cdc.gov,,CDC commentary on how controlling one’s environment reduces perceived threats and fosters safety – related to public health contexts
/workspace/nvc-app/needs/control/index.html,1185,html_anchor,"Humans have an intrinsic need for control/choice: integrative review arguing that a sense of control and the opportunity to choose are fundamental, with neural, motivational, and affective benefits",https://www.cell.com/trends/cognitive-sciences/abstract/S1364-6613(10)00185-3,www.cell.com,,"Humans have an intrinsic need for control/choice: integrative review arguing that a sense of control and the opportunity to choose are fundamental, with neural, motivational, and affective benefits"
/workspace/nvc-app/needs/control/index.html,1186,html_anchor,Controllability reduces stress responses (learned helplessness: modern account): authoritative review describing how experiencing controllable stress engages prefrontal circuits that inhibit stress responses while lack of control yields learned helplessness,https://www.annualreviews.org/content/journals/10.1146/annurev-clinpsy-021815-093006,www.annualreviews.org,,Controllability reduces stress responses (learned helplessness: modern account): authoritative review describing how experiencing controllable stress engages prefrontal circuits that inhibit stress responses while lack of control yields learned helplessness
/workspace/nvc-app/needs/control/index.html,1187,html_anchor,"Sense of control buffers socioeconomic gradients in health: large population study showing higher perceived control is associated with better health and well-being, moderating SES differences",https://psycnet.apa.org/record/1998-00299-016,psycnet.apa.org,,"Sense of control buffers socioeconomic gradients in health: large population study showing higher perceived control is associated with better health and well-being, moderating SES differences"
/workspace/nvc-app/needs/control/index.html,1188,html_anchor,"Control beliefs taxonomy and functions: classic review clarifying perceived control, mastery, and self-efficacy, how they develop, and why they matter",https://psycnet.apa.org/record/1996-01799-010,psycnet.apa.org,,"Control beliefs taxonomy and functions: classic review clarifying perceived control, mastery, and self-efficacy, how they develop, and why they matter"
/workspace/nvc-app/needs/control/index.html,1189,html_anchor,Low job control + high demands → strain and ill-health (Demand–Control model): seminal evidence that decision latitude protects against strain and is foundational for occupational health research,https://www.jstor.org/stable/2392498?origin=crossref,www.jstor.org,,Low job control + high demands → strain and ill-health (Demand–Control model): seminal evidence that decision latitude protects against strain and is foundational for occupational health research
/workspace/nvc-app/needs/control/index.html,1190,html_anchor,"Job strain (including low control) predicts heart disease (meta-analysis): individual participant data meta-analysis linking job strain to increased coronary heart disease risk, highlighting the role of low control",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(12)60994-5/fulltext,www.thelancet.com,,"Job strain (including low control) predicts heart disease (meta-analysis): individual participant data meta-analysis linking job strain to increased coronary heart disease risk, highlighting the role of low control"
/workspace/nvc-app/needs/control/index.html,1191,html_anchor,Autonomy as a basic psychological need (self-determination theory review): comprehensive review establishing autonomy as a basic need that fosters wellness and performance,https://psycnet.apa.org/record/2000-13324-007,psycnet.apa.org,,Autonomy as a basic psychological need (self-determination theory review): comprehensive review establishing autonomy as a basic need that fosters wellness and performance
/workspace/nvc-app/needs/control/index.html,1192,html_anchor,"Self-efficacy (control over action) → motivation and change: foundational theory paper demonstrating that beliefs about one’s control over actions regulate motivation, affect, and behavior change",https://psycnet.apa.org/record/1977-25733-001,psycnet.apa.org,,"Self-efficacy (control over action) → motivation and change: foundational theory paper demonstrating that beliefs about one’s control over actions regulate motivation, affect, and behavior change"
/workspace/nvc-app/needs/dependability/index.html,1180,html_anchor,study on how reliability of team members lowers the need for oversight and improves collective performance,https://www.sciencedirect.com/science/article/pii/S0925753523001200,www.sciencedirect.com,,study on how reliability of team members lowers the need for oversight and improves collective performance
/workspace/nvc-app/needs/dependability/index.html,1180,html_anchor,research finding that people strongly prefer and trust those who are consistently honest/reliable,https://pubmed.ncbi.nlm.nih.gov/31916837/,pubmed.ncbi.nlm.nih.gov,,research finding that people strongly prefer and trust those who are consistently honest/reliable
/workspace/nvc-app/needs/do-things-at-my-own-pace-and-in-my-own-way/index.html,1180,html_anchor,review of work environment factors: having control over work pace is linked to lower burnout and higher quality output – see job control “protects against” exhaustion,https://bmcpublichealth.biomedcentral.com/articles/10.1186/s12889-017-4153-7,bmcpublichealth.biomedcentral.com,,review of work environment factors: having control over work pace is linked to lower burnout and higher quality output – see job control “protects against” exhaustion
/workspace/nvc-app/needs/do-things-at-my-own-pace-and-in-my-own-way/index.html,1180,html_anchor,"meta-analysis showing job control/autonomy, including pacing, buffers against burnout",https://onlinelibrary.wiley.com/doi/abs/10.1111/apps.12008,onlinelibrary.wiley.com,,"meta-analysis showing job control/autonomy, including pacing, buffers against burnout"
/workspace/nvc-app/needs/do-things-at-my-own-pace-and-in-my-own-way/index.html,1180,html_anchor,Sussman & Sekuler (2022) study: time pressure degrades executive function,https://pmc.ncbi.nlm.nih.gov/articles/PMC9506568/,pmc.ncbi.nlm.nih.gov,,Sussman & Sekuler (2022) study: time pressure degrades executive function
/workspace/nvc-app/needs/do-things-at-my-own-pace-and-in-my-own-way/index.html,1180,html_anchor,Moore & Tenney (2012) analysis: constant time pressure lowers quality and productivity,https://www.researchgate.net/publication/286319678_Time_Pressure_Performance_and_Productivity,www.researchgate.net,,Moore & Tenney (2012) analysis: constant time pressure lowers quality and productivity
/workspace/nvc-app/needs/empathy/index.html,1180,html_anchor,study showing empathy and communication skills improve team coordination and performance,https://www.frontiersin.org/articles/10.3389/fpsyg.2023.1115402/full,www.frontiersin.org,,study showing empathy and communication skills improve team coordination and performance
/workspace/nvc-app/needs/empathy/index.html,1180,html_anchor,review on how empathy supports prosocial responses that reduce conflict and misunderstanding in relationships,https://pmc.ncbi.nlm.nih.gov/articles/PMC4592359/,pmc.ncbi.nlm.nih.gov,,review on how empathy supports prosocial responses that reduce conflict and misunderstanding in relationships
/workspace/nvc-app/needs/empowerment/index.html,1180,html_anchor,"WHO report by N. Wallerstein, 2006 – evidence that empowerment initiatives lead to better health and social outcomes",https://applications.emro.who.int/docs/Health-systems-governance-eng.pdf,applications.emro.who.int,,"WHO report by N. Wallerstein, 2006 – evidence that empowerment initiatives lead to better health and social outcomes"
/workspace/nvc-app/needs/empowerment/index.html,1180,html_anchor,study linking patient empowerment with improved health management and resilience,https://cdn.who.int/media/docs/default-source/universal-health-coverage/who-uhl-technical-brief-socialparticipation.pdf?download=true,cdn.who.int,,study linking patient empowerment with improved health management and resilience
/workspace/nvc-app/needs/equality/index.html,1180,html_anchor,research on procedural justice showing equal voice increases cooperation and reduces conflict,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.01306/full,www.frontiersin.org,,research on procedural justice showing equal voice increases cooperation and reduces conflict
/workspace/nvc-app/needs/equality/index.html,1180,html_anchor,Annual Review article on workplace self-reflection guiding psychological safety practices,https://www.annualreviews.org/content/journals/10.1146/annurev-orgpsych-031921-024406,www.annualreviews.org,,Annual Review article on workplace self-reflection guiding psychological safety practices
/workspace/nvc-app/needs/fairness/index.html,1180,html_anchor,summary of research by Brosnan & de Waal: fairness instinct in primates evolved to support long-term cooperation,https://www.sciencedaily.com/releases/2014/09/140918141151.htm,www.sciencedaily.com,,summary of research by Brosnan & de Waal: fairness instinct in primates evolved to support long-term cooperation
/workspace/nvc-app/needs/fairness/index.html,1180,html_anchor,"study on humans enforcing fairness norms even at a cost, to stabilize cooperation",https://www.pnas.org/doi/10.1073/pnas.1402280111,www.pnas.org,,"study on humans enforcing fairness norms even at a cost, to stabilize cooperation"
/workspace/nvc-app/needs/freedom/index.html,1180,html_anchor,HBR article noting that giving people freedom in how they do their work increases intrinsic motivation and creativity,https://hbr.org/1998/09/how-to-kill-creativity,hbr.org,,HBR article noting that giving people freedom in how they do their work increases intrinsic motivation and creativity
/workspace/nvc-app/needs/freedom/index.html,1180,html_anchor,study in educational settings: freedom to explore improves problem-solving skills and innovation among students,https://www.sciencedirect.com/science/article/abs/pii/S1871187125001026,www.sciencedirect.com,,study in educational settings: freedom to explore improves problem-solving skills and innovation among students
/workspace/nvc-app/needs/friendship/index.html,1180,html_anchor,meta-analysis of 148 studies: strong social relationships increase survival by ~50%,https://journals.plos.org/plosmedicine/article?id=10.1371/journal.pmed.1000316,journals.plos.org,,meta-analysis of 148 studies: strong social relationships increase survival by ~50%
/workspace/nvc-app/needs/friendship/index.html,1180,html_anchor,meta-analysis showing strong friendships and social ties reduce stress and increase longevity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3150158/,www.ncbi.nlm.nih.gov,,meta-analysis showing strong friendships and social ties reduce stress and increase longevity
/workspace/nvc-app/needs/genuineness/index.html,1180,html_anchor,"study indicating that straightforward, sincere communication builds interpersonal credibility and trust",https://doi.org/10.1037/cou0000283,doi.org,,"study indicating that straightforward, sincere communication builds interpersonal credibility and trust"
/workspace/nvc-app/needs/genuineness/index.html,1180,html_anchor,European Societies article on narrative construction of European identity,https://www.tandfonline.com/doi/full/10.1080/14616696.2015.1072227,www.tandfonline.com,,European Societies article on narrative construction of European identity
/workspace/nvc-app/needs/growth/index.html,1180,html_anchor,research on “growth mindset” showing that embracing challenges and learning from feedback leads to greater skill development and adaptability,https://psycnet.apa.org/record/2015-46007-001,psycnet.apa.org,,research on “growth mindset” showing that embracing challenges and learning from feedback leads to greater skill development and adaptability
/workspace/nvc-app/needs/growth/index.html,1180,html_anchor,"Vision Research review on adaptation, perceptual learning, and neural plasticity",https://pmc.ncbi.nlm.nih.gov/articles/PMC5323482/,pmc.ncbi.nlm.nih.gov,,"Vision Research review on adaptation, perceptual learning, and neural plasticity"
/workspace/nvc-app/needs/honesty/index.html,1180,html_anchor,study: people strongly prefer to trust those who show consistent honesty; honest behavior biases others to view one as trustworthy,https://pubmed.ncbi.nlm.nih.gov/31916837/,pubmed.ncbi.nlm.nih.gov,,study: people strongly prefer to trust those who show consistent honesty; honest behavior biases others to view one as trustworthy
/workspace/nvc-app/needs/honesty/index.html,1180,html_anchor,University of Rochester study: greater honesty in expressing needs or issues led to better relationship outcomes,https://doi.org/10.1037/pspi0000381,doi.org,,University of Rochester study: greater honesty in expressing needs or issues led to better relationship outcomes
/workspace/nvc-app/needs/honor/index.html,1180,html_anchor,Darwall (1977) on recognition vs. appraisal respect,https://www.journals.uchicago.edu/doi/10.1086/292054,www.journals.uchicago.edu,,Darwall (1977) on recognition vs. appraisal respect
/workspace/nvc-app/needs/honor/index.html,1180,html_anchor,Stanford Encyclopedia of Philosophy: Respect entry,https://plato.stanford.edu/entries/respect/,plato.stanford.edu,,Stanford Encyclopedia of Philosophy: Respect entry
/workspace/nvc-app/needs/honor/index.html,1180,html_anchor,Review of autonomy-supportive clinical communication and patient outcomes,https://pmc.ncbi.nlm.nih.gov/articles/PMC7923912/,pmc.ncbi.nlm.nih.gov,,Review of autonomy-supportive clinical communication and patient outcomes
/workspace/nvc-app/needs/honor/index.html,1180,html_anchor,Ng & Ntoumanis (2012) review on SDT and health behavior change,https://selfdeterminationtheory.org/SDT/documents/2012-NgNtoumanis_PPS.pdf,selfdeterminationtheory.org,,Ng & Ntoumanis (2012) review on SDT and health behavior change
/workspace/nvc-app/needs/honor/index.html,1180,html_anchor,Ntoumanis et al. (2020) meta-analysis of autonomy support in health contexts,https://selfdeterminationtheory.org/wp-content/uploads/2020/05/2020_NtoumanisEtAl_MetaAnalysisHealth.pdf,selfdeterminationtheory.org,,Ntoumanis et al. (2020) meta-analysis of autonomy support in health contexts
/workspace/nvc-app/needs/honor/index.html,1180,html_anchor,"National Academies resource on respectful, autonomy-supportive care",https://www.ncbi.nlm.nih.gov/books/NBK589708/,www.ncbi.nlm.nih.gov,,"National Academies resource on respectful, autonomy-supportive care"
/workspace/nvc-app/needs/honor/index.html,1180,html_anchor,Systematic review linking autonomy-supportive practice to adherence and motivation,https://pmc.ncbi.nlm.nih.gov/articles/PMC9513407/,pmc.ncbi.nlm.nih.gov,,Systematic review linking autonomy-supportive practice to adherence and motivation
/workspace/nvc-app/needs/honor/index.html,1180,html_anchor,Observational study of autonomy support improving patient adherence,https://pubmed.ncbi.nlm.nih.gov/25547522/,pubmed.ncbi.nlm.nih.gov,,Observational study of autonomy support improving patient adherence
/workspace/nvc-app/needs/inclusion/index.html,1180,html_anchor,review noting loneliness and social exclusion can harm immune function and mental health; inclusive practices improve outcomes,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5729577/,www.ncbi.nlm.nih.gov,,review noting loneliness and social exclusion can harm immune function and mental health; inclusive practices improve outcomes
/workspace/nvc-app/needs/inclusion/index.html,1180,html_anchor,2023 Scientific Reports study: diversity with inclusion significantly boosts team creativity and collective intelligence,https://www.nature.com/articles/s41598-023-39922-9,www.nature.com,,2023 Scientific Reports study: diversity with inclusion significantly boosts team creativity and collective intelligence
/workspace/nvc-app/needs/integrity/index.html,1180,html_anchor,peer-reviewed analysis defining moral integrity as principled consistency linked to prosocial behavior,https://doi.org/10.1521/jscp.2008.27.10.1078,doi.org,,peer-reviewed analysis defining moral integrity as principled consistency linked to prosocial behavior
/workspace/nvc-app/needs/integrity/index.html,1180,html_anchor,"open-access study showing ethical leadership builds follower trust and cohesive, high-performing teams",https://pmc.ncbi.nlm.nih.gov/articles/PMC8882060/,pmc.ncbi.nlm.nih.gov,,"open-access study showing ethical leadership builds follower trust and cohesive, high-performing teams"
/workspace/nvc-app/needs/justice/index.html,1180,html_anchor,classic procedural justice review: fair processes build legitimacy and voluntary cooperation,https://www.annualreviews.org/doi/10.1146/annurev.psych.57.102904.190038,www.annualreviews.org,,classic procedural justice review: fair processes build legitimacy and voluntary cooperation
/workspace/nvc-app/needs/justice/index.html,1180,html_anchor,study on restorative justice approaches and their effects on community trust and well-being,https://academic.oup.com/psychsocgerontology/article/71/1/229/2605306,academic.oup.com,,study on restorative justice approaches and their effects on community trust and well-being
/workspace/nvc-app/needs/love-caring/index.html,1180,html_anchor,Annual Review of Psychology: Gunnar & Quevedo (2007) on sensitive caregiving calibrating stress physiology and emotion regulation,https://pubmed.ncbi.nlm.nih.gov/16903808/,pubmed.ncbi.nlm.nih.gov,,Annual Review of Psychology: Gunnar & Quevedo (2007) on sensitive caregiving calibrating stress physiology and emotion regulation
/workspace/nvc-app/needs/love-caring/index.html,1180,html_anchor,Gee (2020) review: supportive caregiving shapes corticolimbic development and emotion regulation,https://pmc.ncbi.nlm.nih.gov/articles/PMC7945765/,pmc.ncbi.nlm.nih.gov,,Gee (2020) review: supportive caregiving shapes corticolimbic development and emotion regulation
/workspace/nvc-app/needs/love-caring/index.html,1180,html_anchor,Doom & Gunnar (2013) review: caregiving quality influences HPA axis and vagal regulation,https://pmc.ncbi.nlm.nih.gov/articles/PMC3869040/,pmc.ncbi.nlm.nih.gov,,Doom & Gunnar (2013) review: caregiving quality influences HPA axis and vagal regulation
/workspace/nvc-app/needs/love-caring/index.html,1180,html_anchor,"Stanford Center on Longevity Sightlines report: strong loving relationships support health, stress reduction, and life satisfaction",https://longevity.stanford.edu/wp-content/uploads/2018/06/Sightlines-SR-Social-Engagement-.pdf,longevity.stanford.edu,,"Stanford Center on Longevity Sightlines report: strong loving relationships support health, stress reduction, and life satisfaction"
